,Delivery_person_Age,Delivery_person_Ratings,Type_of_vehicle,Time_taken(min),distance,speed,capabilty,traffic_fact
24764,24,4.4,2,34,12.142579186700365,1,4.4,15.6
24765,21,5.0,3,26,12.439739377179093,2,10.0,10.0
24766,21,4.7,2,36,10.41546336037908,1,4.7,15.3
24767,25,4.6,3,28,10.73767592244511,2,9.2,10.8
24768,32,4.7,3,24,3.025030653821495,2,9.4,10.6
24769,32,4.4,3,33,11.902753837483976,2,8.8,11.2
24770,29,4.6,2,21,13.563842438682846,1,4.6,15.4
24771,27,4.4,2,24,1.554950150508253,1,4.4,15.6
24772,22,4.3,2,31,20.14142046175901,1,4.3,15.7
24773,28,4.8,3,18,1.5550561762881945,2,9.6,10.4
24774,34,4.3,3,48,19.590887799045845,2,8.6,11.4
24775,29,4.6,3,20,7.552708807307073,2,9.2,10.8
24776,20,4.7,2,27,7.5894637067025705,1,4.7,15.3
24777,23,4.1,3,31,12.410378640435475,2,8.2,11.8
24778,27,4.1,2,36,13.660333743166278,1,4.1,15.9
24779,22,4.7,2,28,7.535714912807709,1,4.7,15.3
24780,31,4.9,2,44,17.129949327337364,1,4.9,15.1
24781,20,4.7,3,27,10.983241696284244,2,9.4,10.6
24782,22,4.9,2,25,10.41782944421728,1,4.9,15.1
24783,22,4.9,2,16,10.692860419649532,1,4.9,15.1
24784,29,4.6,1,19,12.216836816928133,3,13.799999999999999,6.200000000000001
24785,20,4.9,2,33,10.689377930173068,1,4.9,15.1
24786,32,4.3,2,44,20.827616797656383,1,4.3,15.7
24787,29,4.7,2,28,10.415104203648255,1,4.7,15.3
24789,32,4.9,2,25,13.563126557577556,1,4.9,15.1
24790,26,4.8,3,17,16.61120765560223,2,9.6,10.4
24791,37,4.5,3,30,13.390446111325245,2,9.0,11.0
24792,30,4.6,3,17,9.176579357894525,2,9.2,10.8
24793,27,4.4,2,20,9.162284318257463,1,4.4,15.6
24794,35,4.6,2,44,9.30799506057405,1,4.6,15.4
24795,34,4.6,2,23,3.1030005392974362,1,4.6,15.4
24796,21,4.8,3,16,1.5070049749662857,2,9.6,10.4
24797,29,4.7,3,18,4.654234974134329,2,9.4,10.6
24798,26,4.5,2,12,3.109874895861276,1,4.5,15.5
24799,24,5.0,3,15,19.59009856812415,2,10.0,10.0
24800,33,5.0,2,33,6.041720567260046,1,5.0,15.0
24801,25,4.5,2,17,7.589405570129272,1,4.5,15.5
24802,39,4.7,3,27,13.80555316712384,2,9.4,10.6
24803,37,4.6,2,19,7.670252503433443,1,4.6,15.4
24804,29,4.6,1,14,1.534115929897733,3,13.799999999999999,6.200000000000001
24805,34,3.5,3,33,20.212424365854623,2,7.0,13.0
24806,22,4.6,2,30,10.689046567961848,1,4.6,15.4
24807,22,4.9,3,14,1.490562263407587,2,9.8,10.2
24808,28,4.5,2,23,17.259376716936664,1,4.5,15.5
24809,39,4.6,2,28,7.551343285025763,1,4.6,15.4
24810,31,4.7,3,24,10.884149321826849,2,9.4,10.6
24811,22,4.9,2,18,6.197259279550285,1,4.9,15.1
24812,20,4.6,2,23,19.729348027031108,1,4.6,15.4
24813,20,4.9,3,20,19.026110823207926,2,9.8,10.2
24814,30,4.7,3,38,1.4673312866397725,2,9.4,10.6
24815,31,4.5,2,27,12.395324662564255,1,4.5,15.5
24816,34,4.1,2,35,10.845954196990009,1,4.1,15.9
24817,29,4.9,3,29,6.276138627413788,2,9.8,10.2
24818,36,4.7,2,41,12.438508883723854,1,4.7,15.3
24819,29,4.6,0,19,1.5295675788938714,4,18.4,1.6000000000000014
24820,37,3.9,2,35,16.585595125546824,1,3.9,16.1
24821,22,4.5,3,20,9.20341113898367,2,9.0,11.0
24822,25,4.0,2,28,3.0993562253811637,1,4.0,16.0
24823,29,4.6,3,30,6.028986564142541,2,9.2,10.8
24824,30,4.9,3,30,7.75677275909668,2,9.8,10.2
24825,27,4.8,2,20,8.918926136840845,1,4.8,15.2
24826,23,4.7,2,15,3.035817824489086,1,4.7,15.3
24827,35,4.3,2,39,10.625437740338008,1,4.3,15.7
24828,32,4.7,2,32,4.589053886940537,1,4.7,15.3
24829,38,4.7,3,24,3.01481332471581,2,9.4,10.6
24830,25,4.4,2,46,5.869779765508183,1,4.4,15.6
24831,33,4.9,2,18,9.414207472710387,1,4.9,15.1
24832,26,5.0,3,26,16.57679995371387,2,10.0,10.0
24833,22,4.8,2,16,10.706184356730288,1,4.8,15.2
24834,27,4.6,3,10,1.4639719346151967,2,9.2,10.8
24835,28,4.5,2,26,7.636095878025375,1,4.5,15.5
24836,34,4.9,2,17,6.198294172347366,1,4.9,15.1
24837,37,4.7,3,43,20.212141467652756,2,9.4,10.6
24838,33,4.6,2,27,6.219617510976561,1,4.6,15.4
24839,24,4.5,2,30,10.738078032534037,1,4.5,15.5
24840,30,4.8,2,15,4.654112653937222,1,4.8,15.2
24841,33,4.7,3,42,12.271693017352293,2,9.4,10.6
24842,38,4.4,3,43,20.03068198921516,2,8.8,11.2
24844,38,4.8,2,23,7.5361219725807995,1,4.8,15.2
24845,32,4.6,3,25,20.827616797656383,2,9.2,10.8
24846,31,4.6,2,21,6.276138627413788,1,4.6,15.4
24847,39,4.8,2,20,3.1380694073889375,1,4.8,15.2
24848,30,5.0,2,17,7.747793362638613,1,5.0,15.0
24849,26,4.7,2,22,1.5690347154047224,1,4.7,15.3
24850,24,5.0,2,25,9.296713942100281,1,5.0,15.0
24851,36,4.1,2,33,3.1380694073889375,1,4.1,15.9
24852,33,5.0,2,20,12.3962386715408,1,5.0,15.0
24853,23,4.1,2,21,1.4884133108377866,1,4.1,15.9
24854,20,4.6,3,24,7.647114002189679,2,9.2,10.8
24855,26,4.9,3,15,19.632388800581232,2,9.8,10.2
24856,38,4.7,3,29,7.745931643123963,2,9.4,10.6
24857,34,4.9,2,32,6.196923263958364,1,4.9,15.1
24858,23,4.7,2,20,7.551455556046013,1,4.7,15.3
24859,36,4.3,3,34,6.22915375031799,2,8.6,11.4
24860,20,4.0,2,31,19.597061428433094,1,4.0,16.0
24861,38,4.9,2,28,1.507218847377163,1,4.9,15.1
24862,29,4.6,3,26,9.043027721349308,2,9.2,10.8
24863,29,4.6,3,24,12.552275755914394,2,9.2,10.8
24864,37,3.8,1,31,12.458823641909524,3,11.399999999999999,8.600000000000001
24865,39,4.2,3,32,6.2297765867643315,2,8.4,11.6
24866,38,4.8,2,27,12.438948024729351,1,4.8,15.2
24867,37,4.9,2,27,10.884860872661774,1,4.9,15.1
24868,35,4.1,2,52,16.369614602872474,1,4.1,15.9
24869,31,4.8,2,28,3.05877430169638,1,4.8,15.2
24870,35,4.1,2,31,6.1185922541307365,1,4.1,15.9
24871,38,4.6,2,29,1.5412589652994433,1,4.6,15.4
24872,39,4.6,2,47,16.790293751513897,1,4.6,15.4
24873,39,5.0,2,28,7.551946417880856,1,5.0,15.0
24874,34,4.0,2,35,12.235105512421491,1,4.0,16.0
24875,39,4.9,3,10,4.530955587841242,2,9.8,10.2
24876,36,4.2,2,38,10.686337988740375,1,4.2,15.8
24877,38,4.9,1,30,8.782862789871896,3,14.700000000000001,5.299999999999999
24878,22,4.6,2,25,1.5104081555802344,1,4.6,15.4
24879,30,4.1,2,32,6.276138627413788,1,4.1,15.9
24880,30,4.2,2,43,10.413406275387722,1,4.2,15.8
24881,22,4.6,2,43,16.805680518032144,1,4.6,15.4
24882,27,4.6,2,18,3.1380694073889375,1,4.6,15.4
24883,32,4.5,2,28,4.55363690228257,1,4.5,15.5
24884,29,4.6,0,11,6.276138627413788,4,18.4,1.6000000000000014
24885,37,4.6,2,27,1.5550561762881945,1,4.6,15.4
24886,31,4.9,2,30,4.648812589303729,1,4.9,15.1
24887,20,4.9,1,18,3.035910946211916,3,14.700000000000001,5.299999999999999
24888,39,4.5,3,24,7.589543265875354,2,9.0,11.0
24889,29,4.6,1,32,1.5271823546910124,3,13.799999999999999,6.200000000000001
24890,32,4.5,2,25,7.562153377641838,1,4.5,15.5
24891,35,4.5,2,28,6.136214313764269,1,4.5,15.5
24892,38,4.8,3,22,11.73898860542391,2,9.6,10.4
24893,36,4.7,2,43,10.983241696284244,1,4.7,15.3
24894,34,4.7,2,49,9.163843230910993,1,4.7,15.3
24895,29,4.4,3,38,13.5910004722385,2,8.8,11.2
24896,24,4.8,2,22,9.308216432218837,1,4.8,15.2
24897,33,4.6,2,27,13.94308069228634,1,4.6,15.4
24898,26,4.5,2,14,3.109760789772788,1,4.5,15.5
24899,20,4.7,1,19,1.488111647728737,3,14.100000000000001,5.899999999999999
24900,28,4.8,2,45,12.395318433703864,1,4.8,15.2
24901,36,4.8,3,27,12.214263408160942,2,9.6,10.4
24902,38,5.0,3,21,3.053575446751881,2,10.0,10.0
24903,20,4.8,2,27,6.197867124953263,1,4.8,15.2
24904,28,4.7,1,11,3.0227844004399422,3,14.100000000000001,5.899999999999999
24905,35,4.6,2,22,19.882988848754568,1,4.6,15.4
24906,34,4.1,2,33,6.108962178720502,1,4.1,15.9
24907,25,4.2,3,33,12.232641618890506,2,8.4,11.6
24908,31,4.6,2,36,16.611108704815376,1,4.6,15.4
24909,27,4.6,1,17,4.664677959716757,3,13.799999999999999,6.200000000000001
24910,23,4.7,2,15,1.5573842379456804,1,4.7,15.3
24911,29,4.5,2,28,10.705863314140748,1,4.5,15.5
24912,29,4.9,3,18,4.648400072771237,2,9.8,10.2
24913,23,4.6,1,22,4.466491415007457,3,13.799999999999999,6.200000000000001
24914,29,4.8,2,20,9.177365744557306,1,4.8,15.2
24915,25,4.9,2,15,12.214161102936735,1,4.9,15.1
24916,38,4.6,2,30,17.040382448586055,1,4.6,15.4
24917,26,4.8,2,16,12.235645170840572,1,4.8,15.2
24918,50,5.0,3,41,19.37207982956089,2,10.0,10.0
24919,29,4.7,3,11,1.5267378464998715,2,9.4,10.6
24920,35,4.1,2,33,7.562176569442244,1,4.1,15.9
24921,24,4.6,2,35,19.028229477774918,1,4.6,15.4
24922,30,4.3,2,38,6.136214313764269,1,4.3,15.7
24923,32,4.0,1,32,6.136227883482838,3,12.0,8.0
24924,30,5.0,2,30,13.764250249667594,1,5.0,15.0
24925,26,4.8,1,41,13.94371116839474,3,14.399999999999999,5.600000000000001
24926,30,4.9,2,29,9.043173745968144,1,4.9,15.1
24927,27,4.6,2,39,12.271866644290714,1,4.6,15.4
24928,39,4.6,2,27,4.707104052532131,1,4.6,15.4
24929,37,4.9,2,25,10.574953229197801,1,4.9,15.1
24930,24,4.6,1,17,2.9761332528407447,3,13.799999999999999,6.200000000000001
24931,28,4.6,3,23,12.235374461806087,2,9.2,10.8
24932,29,4.6,3,19,10.859486478314285,2,9.2,10.8
24933,38,4.6,2,38,13.961547929942947,1,4.6,15.4
24934,20,4.5,2,38,12.393479135474136,1,4.5,15.5
24935,35,4.0,1,36,1.551363898457269,3,12.0,8.0
24936,28,4.5,3,29,12.236712029946888,2,9.0,11.0
24937,25,4.7,3,13,1.5179323327587648,2,9.4,10.6
24938,28,4.8,2,29,10.844873954336267,1,4.8,15.2
24939,29,4.7,2,41,10.41513064614557,1,4.7,15.3
24940,22,4.5,1,28,16.695447096527786,3,13.5,6.5
24941,23,4.6,2,26,11.71034683056512,1,4.6,15.4
24942,36,4.9,2,21,3.1097872918366303,1,4.9,15.1
24943,27,4.6,3,35,20.139309474357944,2,9.2,10.8
24944,27,4.6,1,11,3.054227396353117,3,13.799999999999999,6.200000000000001
24945,28,4.7,2,27,19.632051250802267,1,4.7,15.3
24946,23,4.9,3,21,1.507299613990991,2,9.8,10.2
24947,37,4.8,2,21,1.551405569120894,1,4.8,15.2
24948,30,4.7,2,41,20.21242765065459,1,4.7,15.3
24949,31,5.0,2,26,9.245676094329598,1,5.0,15.0
24950,36,4.0,2,39,6.107475196286279,1,4.0,16.0
24951,35,4.8,2,39,1.488111647728737,1,4.8,15.2
24952,34,4.7,1,46,12.062190861797566,3,14.100000000000001,5.899999999999999
24953,26,4.9,2,17,3.054305578415364,1,4.9,15.1
24954,23,4.8,2,27,9.106936285979062,1,4.8,15.2
24955,35,4.5,2,42,10.689046567961848,1,4.5,15.5
24956,37,5.0,2,31,7.555831933330309,1,5.0,15.0
24957,25,4.5,2,10,3.014138004074559,1,4.5,15.5
24958,27,4.5,3,19,17.039320664078645,2,9.0,11.0
24959,32,4.8,2,32,9.203603646445394,1,4.8,15.2
24960,31,4.5,2,33,12.552275755914394,1,4.5,15.5
24961,26,4.8,2,38,4.6541050410547395,1,4.8,15.2
24962,27,4.9,3,10,7.756334787417965,2,9.8,10.2
24963,33,4.9,2,48,17.103132401332328,1,4.9,15.1
24964,31,4.1,2,35,19.940329087742604,1,4.1,15.9
24965,37,5.0,3,28,10.666333374794556,2,10.0,10.0
24966,32,4.5,2,21,1.4640167376257829,1,4.5,15.5
24967,31,4.6,2,43,12.217240176909005,1,4.6,15.4
24968,22,4.9,3,19,9.414207472710387,2,9.8,10.2
24969,24,4.5,3,15,1.5179237301775086,2,9.0,11.0
24970,31,4.7,2,40,10.706412101750338,1,4.7,15.3
24971,32,4.8,2,44,10.883891742745625,1,4.8,15.2
24972,28,4.7,2,38,17.043090391174204,1,4.7,15.3
24973,32,4.7,3,26,7.6696078159334125,2,9.4,10.6
24974,32,4.0,2,45,10.57168851775986,1,4.0,16.0
24975,29,4.9,2,16,1.554937560458576,1,4.9,15.1
24976,37,4.9,2,46,17.259376716936664,1,4.9,15.1
24977,28,4.9,1,19,12.396712257294284,3,14.700000000000001,5.299999999999999
24978,24,4.8,2,27,19.939087238883076,1,4.8,15.2
24979,38,5.0,2,45,10.845876538554249,1,5.0,15.0
24980,29,4.6,2,31,9.328976438541764,1,4.6,15.4
24981,22,4.6,2,24,19.026667509803,1,4.6,15.4
24982,22,4.6,3,15,14.121309628180253,2,9.2,10.8
24983,29,4.8,2,27,6.118144363322555,1,4.8,15.2
24984,29,4.6,2,22,6.071478423806077,1,4.6,15.4
24985,21,4.8,2,20,10.859713679362844,1,4.8,15.2
24986,21,4.5,3,17,4.647400289742853,2,9.0,11.0
24987,23,4.5,2,20,9.308008411174363,1,4.5,15.5
24988,22,4.9,2,19,4.3916685352022995,1,4.9,15.1
24989,33,4.7,2,32,7.647222763787985,1,4.7,15.3
24990,39,4.6,3,25,6.197822797658338,2,9.2,10.8
24991,23,4.9,3,27,12.058029851305768,2,9.8,10.2
24992,29,4.6,1,23,16.365888153130857,3,13.799999999999999,6.200000000000001
24993,35,5.0,3,17,9.061597007035509,2,10.0,10.0
24994,25,4.7,3,19,9.165436705070869,2,9.4,10.6
24995,25,4.7,2,23,6.198170058205873,1,4.7,15.3
24996,20,4.0,2,33,10.901549011154783,1,4.0,16.0
24997,24,4.8,2,19,10.846021334892525,1,4.8,15.2
24998,20,4.9,2,24,16.57679995371387,1,4.9,15.1
24999,32,4.6,3,18,7.63817170737528,2,9.2,10.8
25000,22,4.9,3,11,6.117381788099393,2,9.8,10.2
25001,29,4.6,3,15,9.165678378618614,2,9.2,10.8
25002,37,4.0,2,47,10.84421095949386,1,4.0,16.0
25003,26,4.6,3,22,10.58675568922506,2,9.2,10.8
25004,33,4.7,2,25,6.276138627413788,1,4.7,15.3
25005,37,4.9,2,23,3.098549726842482,1,4.9,15.1
25006,37,4.8,3,25,16.36607478461491,2,9.6,10.4
25007,30,4.0,3,31,4.4596906182454905,2,8.0,12.0
25008,26,4.6,2,26,6.118020607368754,1,4.6,15.4
25009,30,4.8,3,16,3.059118030760586,2,9.6,10.4
25010,27,4.8,2,17,4.521130413569851,1,4.8,15.2
25011,39,4.7,1,33,7.432641228855702,3,14.100000000000001,5.899999999999999
25012,22,4.7,1,29,10.90134882819155,3,14.100000000000001,5.899999999999999
25013,31,4.5,1,28,6.028999593844145,3,13.5,6.5
25014,22,4.8,3,19,9.329319541894728,2,9.6,10.4
25015,25,4.1,2,23,1.529726161521905,1,4.1,15.9
25016,25,2.8,1,34,20.397442775188328,3,8.399999999999999,11.600000000000001
25017,30,4.9,2,35,12.090435524230786,1,4.9,15.1
25018,33,4.8,1,27,8.928288457014254,3,14.399999999999999,5.600000000000001
25019,26,4.9,1,27,13.76611370410258,3,14.700000000000001,5.299999999999999
25020,35,4.9,1,38,10.70582002870246,3,14.700000000000001,5.299999999999999
25021,26,4.8,3,20,13.390909796014377,2,9.6,10.4
25022,28,4.1,3,39,16.79634230229571,2,8.2,11.8
25023,36,4.3,3,33,4.4639601175284085,2,8.6,11.4
25024,24,4.9,3,19,9.061162036854244,2,9.8,10.2
25025,29,4.6,2,23,6.041264187733316,1,4.6,15.4
25026,23,4.6,2,13,9.15898897653303,1,4.6,15.4
25027,38,4.9,3,49,13.563296444846623,2,9.8,10.2
25028,27,5.0,2,22,10.578385268615744,1,5.0,15.0
25029,30,4.2,3,32,11.90315725391878,2,8.4,11.6
25030,27,4.9,3,19,1.533904981392392,2,9.8,10.2
25031,23,4.7,2,19,19.632051250802267,1,4.7,15.3
25032,20,4.7,2,21,1.5238783449739979,1,4.7,15.3
25033,34,4.8,2,44,10.860006649397052,1,4.8,15.2
25034,24,5.0,3,20,10.404996870588267,2,10.0,10.0
25035,39,4.8,2,25,9.177733633714041,1,4.8,15.2
25036,25,4.7,2,26,10.625346368622562,1,4.7,15.3
25037,28,4.3,2,40,12.082643513756077,1,4.3,15.7
25038,31,4.7,3,27,3.1380694073889375,2,9.4,10.6
25039,36,3.6,2,43,12.142206335992308,1,3.6,16.4
25040,39,4.8,3,34,7.670015866956758,2,9.6,10.4
25041,27,4.6,3,27,4.664610877378366,2,9.2,10.8
25042,36,4.6,3,25,19.881529993279887,2,9.2,10.8
25043,25,4.6,2,43,20.397442775188328,1,4.6,15.4
25044,31,4.7,2,39,10.574953229197801,1,4.7,15.3
25045,39,4.1,2,26,3.109785419225122,1,4.1,15.9
25046,22,4.8,3,16,13.76589635237766,2,9.6,10.4
25048,39,5.0,2,12,3.020928024426324,1,5.0,15.0
25049,29,4.7,3,16,3.0477582928317695,2,9.4,10.6
25050,36,5.0,2,22,6.118387412583634,1,5.0,15.0
25051,37,4.5,3,17,3.0205717457500154,2,9.0,11.0
25052,29,4.2,2,26,3.0250325843898467,1,4.2,15.8
25053,23,4.3,2,31,2.9760623754425413,1,4.3,15.7
25054,28,4.9,2,23,9.203900929145858,1,4.9,15.1
25055,33,4.7,2,43,11.968225268134939,1,4.7,15.3
25056,27,4.5,2,23,16.793902842921906,1,4.5,15.5
25057,25,4.8,2,21,9.07446468201015,1,4.8,15.2
25058,30,5.0,3,16,6.197897916874956,2,10.0,10.0
25059,33,4.8,2,40,10.983241696284244,1,4.8,15.2
25060,34,4.0,2,34,1.5070049749662857,1,4.0,16.0
25061,30,4.2,2,34,9.29577916000993,1,4.2,15.8
25062,38,4.1,3,33,6.219648077690683,2,8.2,11.8
25063,38,4.7,2,25,13.610992426077734,1,4.7,15.3
25064,28,4.8,3,22,16.612635818204165,2,9.6,10.4
25065,26,4.6,2,46,16.87340346863218,1,4.6,15.4
25066,32,3.9,2,42,17.103069399168035,1,3.9,16.1
25067,25,5.0,3,27,16.611603446539622,2,10.0,10.0
25068,24,4.7,1,11,9.32936392411261,3,14.100000000000001,5.899999999999999
25069,25,5.0,3,10,19.632390188787063,2,10.0,10.0
25070,23,4.8,3,15,9.06161157572713,2,9.6,10.4
25071,26,4.5,2,19,3.1380694073889375,1,4.5,15.5
25072,37,4.9,2,15,5.951895536674461,1,4.9,15.1
25073,22,4.8,1,26,7.74763816269579,3,14.399999999999999,5.600000000000001
25074,29,4.8,1,20,3.0679612737287636,3,14.399999999999999,5.600000000000001
25075,21,5.0,2,21,20.244827608979687,1,5.0,15.0
25076,27,4.8,2,27,9.175803174868914,1,4.8,15.2
25077,38,4.0,2,33,7.4394386141411255,1,4.0,16.0
25078,34,4.8,3,25,11.922570867732203,2,9.6,10.4
25079,24,4.4,2,21,3.1380694073889375,1,4.4,15.6
25080,39,4.6,3,29,12.394021743080922,2,9.2,10.8
25081,22,4.6,3,26,12.222822911705848,2,9.2,10.8
25082,23,5.0,3,36,12.552275755914394,2,10.0,10.0
25083,26,4.5,3,18,3.0537978384131423,2,9.0,11.0
25084,39,4.6,3,26,6.072107699343518,2,9.2,10.8
25085,30,4.7,2,29,6.196473600483353,1,4.7,15.3
25086,34,4.9,2,10,7.5510643695802955,1,4.9,15.1
25087,33,3.5,2,38,16.82376113749127,1,3.5,16.5
25088,29,4.6,3,21,6.111750895621245,2,9.2,10.8
25089,25,4.6,2,23,4.60222989483327,1,4.6,15.4
25090,29,4.6,3,22,10.624839550813707,2,9.2,10.8
25091,34,4.8,2,28,13.393659551411588,1,4.8,15.2
25092,26,4.8,1,36,17.03947169055914,3,14.399999999999999,5.600000000000001
25093,31,4.6,1,30,6.042266599295314,3,13.799999999999999,6.200000000000001
25094,32,4.6,3,26,10.983241696284244,2,9.2,10.8
25095,38,4.7,1,43,17.259376716936664,3,14.100000000000001,5.899999999999999
25096,38,4.7,3,19,7.552708807307073,2,9.4,10.6
25097,31,4.8,2,26,19.88209277733752,1,4.8,15.2
25098,23,4.7,3,11,9.162403230196174,2,9.4,10.6
25099,33,4.9,2,49,9.297734320003551,1,4.9,15.1
25100,30,4.4,3,37,7.636642780345835,2,8.8,11.2
25101,31,4.3,2,41,9.107146029744385,1,4.3,15.7
25102,34,4.8,2,42,20.839226755308367,1,4.8,15.2
25103,33,4.6,2,24,6.219432687838478,1,4.6,15.4
25104,33,4.1,3,38,13.412912858198018,2,8.2,11.8
25105,30,3.9,2,39,19.73112598347896,1,3.9,16.1
25106,34,4.4,2,40,20.536470143667497,1,4.4,15.6
25107,30,4.1,2,34,7.439651353859388,1,4.1,15.9
25108,28,4.6,2,39,13.744202599729608,1,4.6,15.4
25109,33,4.9,2,26,6.198357357933919,1,4.9,15.1
25110,28,4.7,3,14,8.942525150724878,2,9.4,10.6
25111,31,4.2,2,42,12.214333869904944,1,4.2,15.8
25112,36,4.9,3,26,5.869665242056759,2,9.8,10.2
25113,33,4.1,2,34,7.774335904782853,1,4.1,15.9
25114,21,4.6,3,19,4.553820901980519,2,9.2,10.8
25115,26,4.7,2,36,10.859028405381668,1,4.7,15.3
25116,24,4.6,2,24,19.939345878302397,1,4.6,15.4
25117,25,4.7,1,27,1.5277193778494655,3,14.100000000000001,5.899999999999999
25118,34,4.8,3,27,4.580697136311829,2,9.6,10.4
25119,26,4.8,3,13,1.488111647728737,2,9.6,10.4
25120,38,4.5,2,21,3.102765054159252,1,4.5,15.5
25121,31,4.8,2,32,9.20418496777434,1,4.8,15.2
25122,37,5.0,3,26,19.93928818656503,2,10.0,10.0
25123,29,4.5,2,22,3.0534544255653637,1,4.5,15.5
25124,25,4.4,2,17,1.5549425189079678,1,4.4,15.6
25125,21,4.8,3,16,20.827394763385854,2,9.6,10.4
25126,25,4.6,2,46,16.694758860031836,1,4.6,15.4
25127,27,4.8,1,10,16.612570757543295,3,14.399999999999999,5.600000000000001
25128,32,4.6,2,16,13.993345286741215,1,4.6,15.4
25129,29,4.8,1,17,10.846059677370391,3,14.399999999999999,5.600000000000001
25130,30,4.1,3,36,7.535583995571486,2,8.2,11.8
25131,28,4.9,1,21,13.94371116839474,3,14.700000000000001,5.299999999999999
25132,20,4.9,2,26,7.74566602154188,1,4.9,15.1
25133,31,4.1,2,42,16.37462198536497,1,4.1,15.9
25134,39,4.7,3,28,10.737368629843502,2,9.4,10.6
25135,38,4.9,2,18,19.849333041264376,1,4.9,15.1
25136,26,4.8,3,22,9.204105757164326,2,9.6,10.4
25137,27,4.8,2,17,10.844300621894396,1,4.8,15.2
25138,36,4.5,3,31,13.39078871429458,2,9.0,11.0
25139,32,4.6,1,31,4.654039812210762,3,13.799999999999999,6.200000000000001
25140,38,4.1,1,44,13.203718488190118,3,12.299999999999999,7.700000000000001
25141,25,4.6,2,18,1.5514399766348916,1,4.6,15.4
25142,21,5.0,3,10,1.4881126828892803,2,10.0,10.0
25143,35,4.7,3,21,10.983241696284244,2,9.4,10.6
25144,28,4.9,2,22,10.704979833878406,1,4.9,15.1
25145,38,4.1,2,41,19.85650618354499,1,4.1,15.9
25146,27,5.0,2,21,7.534513856473747,1,5.0,15.0
25147,24,4.6,2,19,13.591519386308793,1,4.6,15.4
25148,34,5.0,2,36,1.5079436424686883,1,5.0,15.0
25149,39,4.9,2,22,13.9446678681882,1,4.9,15.1
25150,29,4.7,3,13,9.297712540601415,2,9.4,10.6
25151,33,4.5,3,23,13.563842438682846,2,9.0,11.0
25152,28,5.0,2,27,6.219472715578527,1,5.0,15.0
25153,26,4.7,2,29,9.329273468280855,1,4.7,15.3
25154,35,4.7,3,28,4.588831209737107,2,9.4,10.6
25155,33,4.1,2,37,19.731126349230966,1,4.1,15.9
25156,20,4.8,2,47,12.142145823760126,1,4.8,15.2
25157,32,5.0,2,15,2.9763252713823323,1,5.0,15.0
25158,21,4.7,3,15,2.9768087767772324,2,9.4,10.6
25159,30,4.9,1,30,12.272368949431579,3,14.700000000000001,5.299999999999999
25160,28,4.7,3,23,1.5296519721969848,2,9.4,10.6
25161,28,2.6,1,41,10.737260597764378,3,7.800000000000001,12.2
25162,25,4.7,2,30,19.846780345572135,1,4.7,15.3
25163,34,4.7,2,22,1.5125517325857614,1,4.7,15.3
25164,25,4.7,1,10,6.0280717308551015,3,14.100000000000001,5.899999999999999
25165,32,4.5,2,40,20.14286114325814,1,4.5,15.5
25166,29,4.6,2,13,7.669965433276151,1,4.6,15.4
25167,31,4.8,2,28,16.793762074154593,1,4.8,15.2
25168,24,4.1,2,33,4.623632112070283,1,4.1,15.9
25169,25,4.5,2,11,7.58994910771155,1,4.5,15.5
25170,21,4.5,2,13,20.03138030126405,1,4.5,15.5
25171,26,4.7,2,13,9.107170517647795,1,4.7,15.3
25172,34,4.9,2,29,8.80382000026275,1,4.9,15.1
25173,33,4.5,2,47,16.952470880436547,1,4.5,15.5
25174,33,4.9,2,21,4.664751297747165,1,4.9,15.1
25176,21,4.9,2,27,4.5538529705030415,1,4.9,15.1
25177,32,4.8,1,26,9.295364404085742,3,14.399999999999999,5.600000000000001
25178,36,4.7,2,24,2.976032488054417,1,4.7,15.3
25180,29,4.6,1,25,6.276138627413788,3,13.799999999999999,6.200000000000001
25181,34,4.8,2,20,10.553413291823155,1,4.8,15.2
25182,20,4.9,2,12,9.041800997209414,1,4.9,15.1
25183,20,4.8,3,29,16.696505540691582,2,9.6,10.4
25184,31,4.9,2,24,9.32995691639106,1,4.9,15.1
25185,37,4.8,3,26,1.5340818368746136,2,9.6,10.4
25186,21,4.7,3,15,7.443866993367354,2,9.4,10.6
25187,24,4.6,3,10,17.259376716936664,2,9.2,10.8
25188,35,4.8,3,35,10.737869262532707,2,9.6,10.4
25189,22,4.9,1,10,12.214263408160942,3,14.700000000000001,5.299999999999999
25190,38,4.9,2,18,9.074224662550684,1,4.9,15.1
25191,27,4.7,2,27,16.611416133158087,1,4.7,15.3
25192,38,4.6,3,30,12.081317518219828,2,9.2,10.8
25193,29,4.6,3,15,20.140905255245308,2,9.2,10.8
25194,24,4.7,2,27,4.581394214184132,1,4.7,15.3
25195,36,4.2,3,34,14.121309628180253,2,8.4,11.6
25196,39,4.7,1,21,9.32924365213354,3,14.100000000000001,5.899999999999999
25197,25,4.8,2,24,9.176780971328203,1,4.8,15.2
25198,35,4.9,1,22,13.591348775490044,3,14.700000000000001,5.299999999999999
25199,30,4.6,2,52,13.391515800864783,1,4.6,15.4
25200,28,4.8,1,16,6.276138627413788,3,14.399999999999999,5.600000000000001
25201,36,4.6,2,34,7.746557479642295,1,4.6,15.4
25202,23,5.0,2,19,10.57148959092966,1,5.0,15.0
25203,33,4.6,3,26,1.5112654196300326,2,9.2,10.8
25204,32,4.8,2,29,4.554040165844703,1,4.8,15.2
